"","연도","직종","회차","일련번호","과목명","과목별점수"
"45685",2017,"의사(필기)",81,"2833","의학각론4",46
"45686",2017,"의사(필기)",81,"2833","의학총론1",34
"45687",2017,"의사(필기)",81,"2833","의학총론2(R형)",6
"45688",2017,"의사(필기)",81,"2834","보건의약관계 법규",18
"45689",2017,"의사(필기)",81,"2834","의학각론1(R형)",41
"45690",2017,"의사(필기)",81,"2834","의학각론2",63
"45691",2017,"의사(필기)",81,"2834","의학각론3",59
"45692",2017,"의사(필기)",81,"2834","의학각론4",43
"45693",2017,"의사(필기)",81,"2834","의학총론1",35
"45694",2017,"의사(필기)",81,"2834","의학총론2(R형)",5
"45695",2017,"의사(필기)",81,"2835","보건의약관계 법규",15
"45696",2017,"의사(필기)",81,"2835","의학각론1(R형)",35
"45697",2017,"의사(필기)",81,"2835","의학각론2",61
"45698",2017,"의사(필기)",81,"2835","의학각론3",66
"45699",2017,"의사(필기)",81,"2835","의학각론4",55
"45700",2017,"의사(필기)",81,"2835","의학총론1",40
"45701",2017,"의사(필기)",81,"2835","의학총론2(R형)",7
"45702",2017,"의사(필기)",81,"2836","보건의약관계 법규",14
"45703",2017,"의사(필기)",81,"2836","의학각론1(R형)",36
"45704",2017,"의사(필기)",81,"2836","의학각론2",56
"45705",2017,"의사(필기)",81,"2836","의학각론3",58
"45706",2017,"의사(필기)",81,"2836","의학각론4",46
"45707",2017,"의사(필기)",81,"2836","의학총론1",36
"45708",2017,"의사(필기)",81,"2836","의학총론2(R형)",4
"45709",2017,"의사(필기)",81,"2837","보건의약관계 법규",14
"45710",2017,"의사(필기)",81,"2837","의학각론1(R형)",34
"45711",2017,"의사(필기)",81,"2837","의학각론2",59
"45712",2017,"의사(필기)",81,"2837","의학각론3",60
"45713",2017,"의사(필기)",81,"2837","의학각론4",47
"45714",2017,"의사(필기)",81,"2837","의학총론1",34
"45715",2017,"의사(필기)",81,"2837","의학총론2(R형)",6
"45716",2017,"의사(필기)",81,"2838","보건의약관계 법규",15
"45717",2017,"의사(필기)",81,"2838","의학각론1(R형)",33
"45718",2017,"의사(필기)",81,"2838","의학각론2",49
"45719",2017,"의사(필기)",81,"2838","의학각론3",56
"45720",2017,"의사(필기)",81,"2838","의학각론4",44
"45721",2017,"의사(필기)",81,"2838","의학총론1",34
"45722",2017,"의사(필기)",81,"2838","의학총론2(R형)",5
"45723",2017,"의사(필기)",81,"2839","보건의약관계 법규",18
"45724",2017,"의사(필기)",81,"2839","의학각론1(R형)",38
"45725",2017,"의사(필기)",81,"2839","의학각론2",57
"45726",2017,"의사(필기)",81,"2839","의학각론3",63
"45727",2017,"의사(필기)",81,"2839","의학각론4",47
"45728",2017,"의사(필기)",81,"2839","의학총론1",32
"45729",2017,"의사(필기)",81,"2839","의학총론2(R형)",7
"45730",2017,"의사(필기)",81,"2840","보건의약관계 법규",13
"45731",2017,"의사(필기)",81,"2840","의학각론1(R형)",34
"45732",2017,"의사(필기)",81,"2840","의학각론2",55
"45733",2017,"의사(필기)",81,"2840","의학각론3",60
"45734",2017,"의사(필기)",81,"2840","의학각론4",44
"45735",2017,"의사(필기)",81,"2840","의학총론1",35
"45736",2017,"의사(필기)",81,"2840","의학총론2(R형)",5
"45737",2017,"의사(필기)",81,"2841","보건의약관계 법규",16
"45738",2017,"의사(필기)",81,"2841","의학각론1(R형)",39
"45739",2017,"의사(필기)",81,"2841","의학각론2",65
"45740",2017,"의사(필기)",81,"2841","의학각론3",66
"45741",2017,"의사(필기)",81,"2841","의학각론4",51
"45742",2017,"의사(필기)",81,"2841","의학총론1",33
"45743",2017,"의사(필기)",81,"2841","의학총론2(R형)",5
"45744",2017,"의사(필기)",81,"2842","보건의약관계 법규",17
"45745",2017,"의사(필기)",81,"2842","의학각론1(R형)",33
"45746",2017,"의사(필기)",81,"2842","의학각론2",57
"45747",2017,"의사(필기)",81,"2842","의학각론3",59
"45748",2017,"의사(필기)",81,"2842","의학각론4",51
"45749",2017,"의사(필기)",81,"2842","의학총론1",41
"45750",2017,"의사(필기)",81,"2842","의학총론2(R형)",6
"45751",2017,"의사(필기)",81,"2843","보건의약관계 법규",14
"45752",2017,"의사(필기)",81,"2843","의학각론1(R형)",31
"45753",2017,"의사(필기)",81,"2843","의학각론2",63
"45754",2017,"의사(필기)",81,"2843","의학각론3",59
"45755",2017,"의사(필기)",81,"2843","의학각론4",50
"45756",2017,"의사(필기)",81,"2843","의학총론1",37
"45757",2017,"의사(필기)",81,"2843","의학총론2(R형)",4
"45758",2017,"의사(필기)",81,"2844","보건의약관계 법규",15
"45759",2017,"의사(필기)",81,"2844","의학각론1(R형)",36
"45760",2017,"의사(필기)",81,"2844","의학각론2",61
"45761",2017,"의사(필기)",81,"2844","의학각론3",59
"45762",2017,"의사(필기)",81,"2844","의학각론4",46
"45763",2017,"의사(필기)",81,"2844","의학총론1",36
"45764",2017,"의사(필기)",81,"2844","의학총론2(R형)",7
"45765",2017,"의사(필기)",81,"2845","보건의약관계 법규",18
"45766",2017,"의사(필기)",81,"2845","의학각론1(R형)",35
"45767",2017,"의사(필기)",81,"2845","의학각론2",60
"45768",2017,"의사(필기)",81,"2845","의학각론3",62
"45769",2017,"의사(필기)",81,"2845","의학각론4",47
"45770",2017,"의사(필기)",81,"2845","의학총론1",39
"45771",2017,"의사(필기)",81,"2845","의학총론2(R형)",6
"45772",2017,"의사(필기)",81,"2846","보건의약관계 법규",15
"45773",2017,"의사(필기)",81,"2846","의학각론1(R형)",36
"45774",2017,"의사(필기)",81,"2846","의학각론2",52
"45775",2017,"의사(필기)",81,"2846","의학각론3",57
"45776",2017,"의사(필기)",81,"2846","의학각론4",35
"45777",2017,"의사(필기)",81,"2846","의학총론1",38
"45778",2017,"의사(필기)",81,"2846","의학총론2(R형)",5
"45779",2017,"의사(필기)",81,"2847","보건의약관계 법규",14
"45780",2017,"의사(필기)",81,"2847","의학각론1(R형)",19
"45781",2017,"의사(필기)",81,"2847","의학각론2",48
"45782",2017,"의사(필기)",81,"2847","의학각론3",51
"45783",2017,"의사(필기)",81,"2847","의학각론4",34
"45784",2017,"의사(필기)",81,"2847","의학총론1",27
"45785",2017,"의사(필기)",81,"2847","의학총론2(R형)",4
"45786",2017,"의사(필기)",81,"2848","보건의약관계 법규",15
"45787",2017,"의사(필기)",81,"2848","의학각론1(R형)",29
"45788",2017,"의사(필기)",81,"2848","의학각론2",44
"45789",2017,"의사(필기)",81,"2848","의학각론3",52
"45790",2017,"의사(필기)",81,"2848","의학각론4",44
"45791",2017,"의사(필기)",81,"2848","의학총론1",39
"45792",2017,"의사(필기)",81,"2848","의학총론2(R형)",3
"45793",2017,"의사(필기)",81,"2849","보건의약관계 법규",17
"45794",2017,"의사(필기)",81,"2849","의학각론1(R형)",29
"45795",2017,"의사(필기)",81,"2849","의학각론2",49
"45796",2017,"의사(필기)",81,"2849","의학각론3",46
"45797",2017,"의사(필기)",81,"2849","의학각론4",30
"45798",2017,"의사(필기)",81,"2849","의학총론1",23
"45799",2017,"의사(필기)",81,"2849","의학총론2(R형)",3
"45800",2017,"의사(필기)",81,"2850","보건의약관계 법규",18
"45801",2017,"의사(필기)",81,"2850","의학각론1(R형)",38
"45802",2017,"의사(필기)",81,"2850","의학각론2",63
"45803",2017,"의사(필기)",81,"2850","의학각론3",70
"45804",2017,"의사(필기)",81,"2850","의학각론4",57
"45805",2017,"의사(필기)",81,"2850","의학총론1",43
"45806",2017,"의사(필기)",81,"2850","의학총론2(R형)",7
"45807",2017,"의사(필기)",81,"2851","보건의약관계 법규",14
"45808",2017,"의사(필기)",81,"2851","의학각론1(R형)",33
"45809",2017,"의사(필기)",81,"2851","의학각론2",58
"45810",2017,"의사(필기)",81,"2851","의학각론3",62
"45811",2017,"의사(필기)",81,"2851","의학각론4",39
"45812",2017,"의사(필기)",81,"2851","의학총론1",37
"45813",2017,"의사(필기)",81,"2851","의학총론2(R형)",6
"45814",2017,"의사(필기)",81,"2852","보건의약관계 법규",12
"45815",2017,"의사(필기)",81,"2852","의학각론1(R형)",25
"45816",2017,"의사(필기)",81,"2852","의학각론2",49
"45817",2017,"의사(필기)",81,"2852","의학각론3",52
"45818",2017,"의사(필기)",81,"2852","의학각론4",39
"45819",2017,"의사(필기)",81,"2852","의학총론1",26
"45820",2017,"의사(필기)",81,"2852","의학총론2(R형)",5
"45821",2017,"의사(필기)",81,"2853","보건의약관계 법규",13
"45822",2017,"의사(필기)",81,"2853","의학각론1(R형)",35
"45823",2017,"의사(필기)",81,"2853","의학각론2",60
"45824",2017,"의사(필기)",81,"2853","의학각론3",62
"45825",2017,"의사(필기)",81,"2853","의학각론4",43
"45826",2017,"의사(필기)",81,"2853","의학총론1",41
"45827",2017,"의사(필기)",81,"2853","의학총론2(R형)",7
"45828",2017,"의사(필기)",81,"2854","보건의약관계 법규",16
"45829",2017,"의사(필기)",81,"2854","의학각론1(R형)",35
"45830",2017,"의사(필기)",81,"2854","의학각론2",57
"45831",2017,"의사(필기)",81,"2854","의학각론3",62
"45832",2017,"의사(필기)",81,"2854","의학각론4",46
"45833",2017,"의사(필기)",81,"2854","의학총론1",37
"45834",2017,"의사(필기)",81,"2854","의학총론2(R형)",6
"45835",2017,"의사(필기)",81,"2855","보건의약관계 법규",18
"45836",2017,"의사(필기)",81,"2855","의학각론1(R형)",34
"45837",2017,"의사(필기)",81,"2855","의학각론2",66
"45838",2017,"의사(필기)",81,"2855","의학각론3",65
"45839",2017,"의사(필기)",81,"2855","의학각론4",55
"45840",2017,"의사(필기)",81,"2855","의학총론1",41
"45841",2017,"의사(필기)",81,"2855","의학총론2(R형)",7
"45842",2017,"의사(필기)",81,"2856","보건의약관계 법규",18
"45843",2017,"의사(필기)",81,"2856","의학각론1(R형)",34
"45844",2017,"의사(필기)",81,"2856","의학각론2",59
"45845",2017,"의사(필기)",81,"2856","의학각론3",63
"45846",2017,"의사(필기)",81,"2856","의학각론4",51
"45847",2017,"의사(필기)",81,"2856","의학총론1",38
"45848",2017,"의사(필기)",81,"2856","의학총론2(R형)",4
"45849",2017,"의사(필기)",81,"2857","보건의약관계 법규",17
"45850",2017,"의사(필기)",81,"2857","의학각론1(R형)",35
"45851",2017,"의사(필기)",81,"2857","의학각론2",58
"45852",2017,"의사(필기)",81,"2857","의학각론3",64
"45853",2017,"의사(필기)",81,"2857","의학각론4",52
"45854",2017,"의사(필기)",81,"2857","의학총론1",32
"45855",2017,"의사(필기)",81,"2857","의학총론2(R형)",6
"45856",2017,"의사(필기)",81,"2858","보건의약관계 법규",15
"45857",2017,"의사(필기)",81,"2858","의학각론1(R형)",31
"45858",2017,"의사(필기)",81,"2858","의학각론2",45
"45859",2017,"의사(필기)",81,"2858","의학각론3",53
"45860",2017,"의사(필기)",81,"2858","의학각론4",46
"45861",2017,"의사(필기)",81,"2858","의학총론1",28
"45862",2017,"의사(필기)",81,"2858","의학총론2(R형)",4
"45863",2017,"의사(필기)",81,"2859","보건의약관계 법규",17
"45864",2017,"의사(필기)",81,"2859","의학각론1(R형)",36
"45865",2017,"의사(필기)",81,"2859","의학각론2",63
"45866",2017,"의사(필기)",81,"2859","의학각론3",55
"45867",2017,"의사(필기)",81,"2859","의학각론4",53
"45868",2017,"의사(필기)",81,"2859","의학총론1",37
"45869",2017,"의사(필기)",81,"2859","의학총론2(R형)",4
"45870",2017,"의사(필기)",81,"2860","보건의약관계 법규",14
"45871",2017,"의사(필기)",81,"2860","의학각론1(R형)",33
"45872",2017,"의사(필기)",81,"2860","의학각론2",57
"45873",2017,"의사(필기)",81,"2860","의학각론3",61
"45874",2017,"의사(필기)",81,"2860","의학각론4",50
"45875",2017,"의사(필기)",81,"2860","의학총론1",35
"45876",2017,"의사(필기)",81,"2860","의학총론2(R형)",6
"45877",2017,"의사(필기)",81,"2861","보건의약관계 법규",18
"45878",2017,"의사(필기)",81,"2861","의학각론1(R형)",32
"45879",2017,"의사(필기)",81,"2861","의학각론2",64
"45880",2017,"의사(필기)",81,"2861","의학각론3",54
"45881",2017,"의사(필기)",81,"2861","의학각론4",37
"45882",2017,"의사(필기)",81,"2861","의학총론1",36
"45883",2017,"의사(필기)",81,"2861","의학총론2(R형)",4
"45884",2017,"의사(필기)",81,"2862","보건의약관계 법규",15
"45885",2017,"의사(필기)",81,"2862","의학각론1(R형)",41
"45886",2017,"의사(필기)",81,"2862","의학각론2",66
"45887",2017,"의사(필기)",81,"2862","의학각론3",65
"45888",2017,"의사(필기)",81,"2862","의학각론4",44
"45889",2017,"의사(필기)",81,"2862","의학총론1",38
"45890",2017,"의사(필기)",81,"2862","의학총론2(R형)",6
"45891",2017,"의사(필기)",81,"2863","보건의약관계 법규",15
"45892",2017,"의사(필기)",81,"2863","의학각론1(R형)",37
"45893",2017,"의사(필기)",81,"2863","의학각론2",62
"45894",2017,"의사(필기)",81,"2863","의학각론3",60
"45895",2017,"의사(필기)",81,"2863","의학각론4",48
"45896",2017,"의사(필기)",81,"2863","의학총론1",39
"45897",2017,"의사(필기)",81,"2863","의학총론2(R형)",7
"45898",2017,"의사(필기)",81,"2864","보건의약관계 법규",19
"45899",2017,"의사(필기)",81,"2864","의학각론1(R형)",33
"45900",2017,"의사(필기)",81,"2864","의학각론2",61
"45901",2017,"의사(필기)",81,"2864","의학각론3",59
"45902",2017,"의사(필기)",81,"2864","의학각론4",49
"45903",2017,"의사(필기)",81,"2864","의학총론1",37
"45904",2017,"의사(필기)",81,"2864","의학총론2(R형)",5
"45905",2017,"의사(필기)",81,"2865","보건의약관계 법규",9
"45906",2017,"의사(필기)",81,"2865","의학각론1(R형)",16
"45907",2017,"의사(필기)",81,"2865","의학각론2",33
"45908",2017,"의사(필기)",81,"2865","의학각론3",35
"45909",2017,"의사(필기)",81,"2865","의학각론4",22
"45910",2017,"의사(필기)",81,"2865","의학총론1",22
"45911",2017,"의사(필기)",81,"2865","의학총론2(R형)",5
"45912",2017,"의사(필기)",81,"2866","보건의약관계 법규",14
"45913",2017,"의사(필기)",81,"2866","의학각론1(R형)",38
"45914",2017,"의사(필기)",81,"2866","의학각론2",61
"45915",2017,"의사(필기)",81,"2866","의학각론3",61
"45916",2017,"의사(필기)",81,"2866","의학각론4",51
"45917",2017,"의사(필기)",81,"2866","의학총론1",30
"45918",2017,"의사(필기)",81,"2866","의학총론2(R형)",7
"45919",2017,"의사(필기)",81,"2867","보건의약관계 법규",18
"45920",2017,"의사(필기)",81,"2867","의학각론1(R형)",32
"45921",2017,"의사(필기)",81,"2867","의학각론2",51
"45922",2017,"의사(필기)",81,"2867","의학각론3",61
"45923",2017,"의사(필기)",81,"2867","의학각론4",45
"45924",2017,"의사(필기)",81,"2867","의학총론1",38
"45925",2017,"의사(필기)",81,"2867","의학총론2(R형)",6
"45926",2017,"의사(필기)",81,"2868","보건의약관계 법규",17
"45927",2017,"의사(필기)",81,"2868","의학각론1(R형)",34
"45928",2017,"의사(필기)",81,"2868","의학각론2",64
"45929",2017,"의사(필기)",81,"2868","의학각론3",68
"45930",2017,"의사(필기)",81,"2868","의학각론4",55
"45931",2017,"의사(필기)",81,"2868","의학총론1",39
"45932",2017,"의사(필기)",81,"2868","의학총론2(R형)",4
"45933",2017,"의사(필기)",81,"2869","보건의약관계 법규",18
"45934",2017,"의사(필기)",81,"2869","의학각론1(R형)",43
"45935",2017,"의사(필기)",81,"2869","의학각론2",67
"45936",2017,"의사(필기)",81,"2869","의학각론3",71
"45937",2017,"의사(필기)",81,"2869","의학각론4",54
"45938",2017,"의사(필기)",81,"2869","의학총론1",41
"45939",2017,"의사(필기)",81,"2869","의학총론2(R형)",7
"45940",2017,"의사(필기)",81,"2870","보건의약관계 법규",15
"45941",2017,"의사(필기)",81,"2870","의학각론1(R형)",33
"45942",2017,"의사(필기)",81,"2870","의학각론2",57
"45943",2017,"의사(필기)",81,"2870","의학각론3",64
"45944",2017,"의사(필기)",81,"2870","의학각론4",53
"45945",2017,"의사(필기)",81,"2870","의학총론1",33
"45946",2017,"의사(필기)",81,"2870","의학총론2(R형)",7
"45947",2017,"의사(필기)",81,"2871","보건의약관계 법규",17
"45948",2017,"의사(필기)",81,"2871","의학각론1(R형)",43
"45949",2017,"의사(필기)",81,"2871","의학각론2",67
"45950",2017,"의사(필기)",81,"2871","의학각론3",72
"45951",2017,"의사(필기)",81,"2871","의학각론4",59
"45952",2017,"의사(필기)",81,"2871","의학총론1",41
"45953",2017,"의사(필기)",81,"2871","의학총론2(R형)",8
